// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B41517
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
37271		0.086470	-0.580138	-0.034704	-0.809172	-7.751375	-70.885085	-162.279307
37272		0.086310	-0.580118	-0.034608	-0.809207	-7.743542	-70.881773	-162.308190
37273		0.086158	-0.580097	-0.034490	-0.809244	-7.743486	-70.877792	-162.330477
37274		0.086023	-0.580056	-0.034402	-0.809291	-7.736754	-70.871546	-162.355487
37275		0.085837	-0.579997	-0.034301	-0.809357	-7.721562	-70.863160	-162.394235
37276		0.085702	-0.579956	-0.034213	-0.809404	-7.714877	-70.856916	-162.419204
37277		0.085563	-0.579909	-0.034129	-0.809456	-7.705557	-70.849931	-162.446837
37278		0.085471	-0.579870	-0.034075	-0.809497	-7.698466	-70.844225	-162.465862
37279		0.085424	-0.579814	-0.034045	-0.809542	-7.692222	-70.836395	-162.478352
37280		0.085376	-0.579764	-0.034023	-0.809584	-7.683859	-70.829486	-162.492379
37281		0.085354	-0.579716	-0.034040	-0.809621	-7.670381	-70.823416	-162.506181
37282		0.085326	-0.579676	-0.034033	-0.809652	-7.662847	-70.818079	-162.516566
37283		0.085202	-0.579626	-0.033981	-0.809703	-7.647608	-70.811284	-162.546212
37284		0.085157	-0.579602	-0.033942	-0.809727	-7.647312	-70.807530	-162.553370
37285		0.085146	-0.579570	-0.033921	-0.809752	-7.647683	-70.802747	-162.555606
37286		0.085098	-0.579499	-0.033924	-0.809807	-7.630976	-70.793550	-162.575896
37287		0.085063	-0.579438	-0.033904	-0.809856	-7.623836	-70.784985	-162.587398
37288		0.085008	-0.579389	-0.033860	-0.809898	-7.620327	-70.777918	-162.598964
37289		0.084990	-0.579326	-0.033863	-0.809945	-7.610144	-70.769496	-162.610267
37290		0.084931	-0.579289	-0.033841	-0.809978	-7.601157	-70.764490	-162.625864
37291		0.084882	-0.579279	-0.033815	-0.809992	-7.597379	-70.763006	-162.635779
37292		0.084765	-0.579261	-0.033753	-0.810020	-7.589363	-70.760241	-162.658513
37293		0.084727	-0.579267	-0.033746	-0.810020	-7.584315	-70.761329	-162.667319
37294		0.084668	-0.579247	-0.033761	-0.810040	-7.566298	-70.759407	-162.688922
37295		0.084660	-0.579246	-0.033798	-0.810039	-7.554539	-70.760191	-162.698341
37296		0.084653	-0.579226	-0.033859	-0.810052	-7.534453	-70.758795	-162.713951
37297		0.084636	-0.579207	-0.033902	-0.810066	-7.517572	-70.757178	-162.728669
37298		0.084669	-0.579204	-0.033956	-0.810062	-7.508942	-70.757580	-162.730130
37299		0.084774	-0.579177	-0.034056	-0.810066	-7.500211	-70.755050	-162.721948
37300		0.084889	-0.579176	-0.034109	-0.810053	-7.508459	-70.754860	-162.699821
37301		0.085000	-0.579142	-0.034154	-0.810063	-7.515464	-70.750204	-162.679871
37302		0.085077	-0.579124	-0.034204	-0.810066	-7.515445	-70.748060	-162.669391
37303		0.085172	-0.579133	-0.034228	-0.810049	-7.528463	-70.748915	-162.646556
37304		0.085256	-0.579167	-0.034243	-0.810015	-7.544400	-70.753084	-162.622496
37305		0.085370	-0.579193	-0.034314	-0.809981	-7.550308	-70.757121	-162.601413
37306		0.085417	-0.579235	-0.034328	-0.809946	-7.559632	-70.762813	-162.587169
37307		0.085455	-0.579269	-0.034312	-0.809918	-7.574870	-70.766726	-162.570114
37308		0.085453	-0.579229	-0.034278	-0.809948	-7.580028	-70.760583	-162.567804
37309		0.085468	-0.579196	-0.034215	-0.809974	-7.597379	-70.754456	-162.554444
37310		0.085510	-0.579112	-0.034138	-0.810032	-7.619286	-70.740923	-162.535164
37311		0.085509	-0.579011	-0.034043	-0.810108	-7.635995	-70.725069	-162.526168
37312		0.085532	-0.578922	-0.033978	-0.810172	-7.650375	-70.711158	-162.514978
37313		0.085447	-0.578865	-0.033845	-0.810228	-7.664768	-70.701276	-162.518500
37314		0.085395	-0.578858	-0.033723	-0.810243	-7.687435	-70.698296	-162.510098
37315		0.085345	-0.578875	-0.033615	-0.810241	-7.708527	-70.698806	-162.502081
37316		0.085269	-0.578907	-0.033513	-0.810230	-7.724297	-70.701696	-162.501002
37317		0.085166	-0.578970	-0.033414	-0.810200	-7.736774	-70.709330	-162.505312
37318		0.085062	-0.579022	-0.033324	-0.810178	-7.745199	-70.715489	-162.512990
37319		0.084963	-0.579052	-0.033229	-0.810170	-7.754248	-70.718524	-162.520004
37320		0.084842	-0.579048	-0.033126	-0.810190	-7.758144	-70.717038	-162.534485
37321		0.084798	-0.579024	-0.033082	-0.810214	-7.759212	-70.713154	-162.540640
37322		0.084720	-0.578980	-0.032983	-0.810257	-7.766824	-70.705792	-162.547571
37323		0.084618	-0.578909	-0.032898	-0.810322	-7.763022	-70.695174	-162.566620
37324		0.084585	-0.578847	-0.032847	-0.810372	-7.764966	-70.685894	-162.571462
37325		0.084539	-0.578789	-0.032818	-0.810419	-7.758496	-70.677711	-162.584010
37326		0.084534	-0.578728	-0.032829	-0.810463	-7.748981	-70.669611	-162.592939
37327		0.084480	-0.578683	-0.032789	-0.810502	-7.744950	-70.663117	-162.604586
37328		0.084484	-0.578658	-0.032815	-0.810518	-7.736351	-70.660223	-162.610629
37329		0.084435	-0.578665	-0.032799	-0.810519	-7.731676	-70.661314	-162.620805
37330		0.084452	-0.578678	-0.032820	-0.810508	-7.730271	-70.663299	-162.619043
37331		0.084396	-0.578695	-0.032757	-0.810504	-7.738083	-70.664838	-162.621079
37332		0.084437	-0.578714	-0.032737	-0.810487	-7.753580	-70.666708	-162.603898
37333		0.084580	-0.578708	-0.032800	-0.810473	-7.764275	-70.665813	-162.576132
37334		0.084638	-0.578683	-0.032773	-0.810486	-7.780745	-70.661270	-162.557092
37335		0.084707	-0.578664	-0.032752	-0.810494	-7.798606	-70.657491	-162.535241
37336		0.084778	-0.578623	-0.032768	-0.810515	-7.804753	-70.651532	-162.521844
37337		0.084857	-0.578588	-0.032786	-0.810531	-7.812263	-70.646389	-162.506239
37338		0.084897	-0.578570	-0.032762	-0.810540	-7.825241	-70.643045	-162.491844
37339		0.084776	-0.578579	-0.032647	-0.810551	-7.833449	-70.642999	-162.503058
37340		0.084752	-0.578607	-0.032564	-0.810538	-7.853815	-70.645214	-162.491582
37341		0.084743	-0.578628	-0.032511	-0.810525	-7.868735	-70.647107	-162.481822
37342		0.084617	-0.578644	-0.032414	-0.810531	-7.871567	-70.648407	-162.497409
37343		0.084465	-0.578657	-0.032256	-0.810544	-7.885791	-70.648345	-162.508833
37344		0.084321	-0.578658	-0.032097	-0.810564	-7.900790	-70.646561	-162.518696
37345		0.084141	-0.578645	-0.031925	-0.810599	-7.910934	-70.642788	-162.537569
37346		0.083976	-0.578623	-0.031760	-0.810639	-7.921192	-70.637883	-162.554411
37347		0.083832	-0.578579	-0.031617	-0.810691	-7.927728	-70.630204	-162.571520
37348		0.083670	-0.578529	-0.031491	-0.810747	-7.925326	-70.622326	-162.597463
37349		0.083479	-0.578501	-0.031333	-0.810793	-7.928123	-70.616972	-162.623423
37350		0.083271	-0.578449	-0.031194	-0.810857	-7.920012	-70.608919	-162.660086
37351		0.082989	-0.578413	-0.030965	-0.810920	-7.923243	-70.601962	-162.698889
37352		0.082774	-0.578400	-0.030808	-0.810958	-7.922454	-70.598967	-162.730355
37353		0.082698	-0.578382	-0.030763	-0.810981	-7.917999	-70.596163	-162.744692
37354		0.082530	-0.578388	-0.030657	-0.810997	-7.914029	-70.596442	-162.771303
37355		0.082399	-0.578396	-0.030582	-0.811008	-7.909529	-70.597205	-162.792774
37356		0.082295	-0.578364	-0.030510	-0.811043	-7.905620	-70.592443	-162.811180
37357		0.082201	-0.578323	-0.030437	-0.811085	-7.903111	-70.586106	-162.827322
37358		0.082169	-0.578253	-0.030411	-0.811139	-7.897653	-70.576291	-162.837426
37359		0.082157	-0.578164	-0.030399	-0.811204	-7.890484	-70.563935	-162.846368
37360		0.082165	-0.578099	-0.030365	-0.811251	-7.895505	-70.554147	-162.843376
37361		0.082098	-0.578073	-0.030293	-0.811279	-7.899598	-70.549808	-162.850697
37362		0.082118	-0.578069	-0.030267	-0.811281	-7.910243	-70.548520	-162.840588
37363		0.082174	-0.578074	-0.030290	-0.811271	-7.915571	-70.549103	-162.828750
37364		0.082227	-0.578105	-0.030263	-0.811244	-7.936396	-70.552339	-162.805781
37365		0.082237	-0.578129	-0.030275	-0.811226	-7.937151	-70.555688	-162.803270
37366		0.082306	-0.578161	-0.030318	-0.811194	-7.941863	-70.560419	-162.789375
37367		0.082338	-0.578196	-0.030330	-0.811165	-7.948159	-70.565182	-162.779475
37368		0.082368	-0.578221	-0.030345	-0.811145	-7.952213	-70.568542	-162.771803
37369		0.082369	-0.578252	-0.030354	-0.811122	-7.952851	-70.573069	-162.770416
37370		0.082396	-0.578251	-0.030376	-0.811119	-7.952119	-70.573124	-162.767037
37371		0.082393	-0.578215	-0.030378	-0.811145	-7.947518	-70.568230	-162.771682
37372		0.082438	-0.578183	-0.030385	-0.811163	-7.951706	-70.563447	-162.763099
37373		0.082448	-0.578146	-0.030375	-0.811189	-7.953268	-70.558103	-162.761521
37374		0.082469	-0.578147	-0.030375	-0.811186	-7.957277	-70.558005	-162.755792
37375		0.082536	-0.578155	-0.030420	-0.811171	-7.959038	-70.559465	-162.744843
37376		0.082579	-0.578184	-0.030453	-0.811145	-7.961128	-70.563681	-162.736529
37377		0.082609	-0.578228	-0.030450	-0.811111	-7.972138	-70.569345	-162.723364
37378		0.082663	-0.578256	-0.030484	-0.811084	-7.975774	-70.573390	-162.712480
37379		0.082657	-0.578292	-0.030459	-0.811060	-7.984917	-70.577834	-162.706004
37380		0.082786	-0.578299	-0.030557	-0.811038	-7.984339	-70.579591	-162.687824
37381		0.083006	-0.578266	-0.030735	-0.811033	-7.976213	-70.576672	-162.663048
37382		0.083188	-0.578261	-0.030878	-0.811012	-7.972741	-70.577203	-162.639792
37383		0.083289	-0.578233	-0.030963	-0.811018	-7.967255	-70.574232	-162.629872
37384		0.083482	-0.578198	-0.031068	-0.811019	-7.973450	-70.569773	-162.599063
37385		0.083552	-0.578154	-0.031082	-0.811043	-7.979615	-70.563317	-162.585901
37386		0.083786	-0.578091	-0.031192	-0.811059	-7.990300	-70.554711	-162.546703
37387		0.083997	-0.578033	-0.031305	-0.811075	-7.995692	-70.546971	-162.514431
37388		0.084250	-0.577992	-0.031441	-0.811072	-8.004948	-70.541836	-162.473080
37389		0.084434	-0.577975	-0.031505	-0.811063	-8.022426	-70.539065	-162.435105
37390		0.084631	-0.577946	-0.031616	-0.811059	-8.028388	-70.535503	-162.403668
37391		0.084739	-0.577890	-0.031644	-0.811086	-8.037175	-70.527273	-162.383506
37392		0.084907	-0.577830	-0.031664	-0.811111	-8.059360	-70.517847	-162.345667
37393		0.085034	-0.577755	-0.031656	-0.811151	-8.079688	-70.506159	-162.315406
37394		0.085126	-0.577684	-0.031636	-0.811193	-8.096811	-70.495003	-162.292149
37395		0.085210	-0.577635	-0.031585	-0.811221	-8.122557	-70.486329	-162.263580
37396		0.085189	-0.577573	-0.031525	-0.811270	-8.128986	-70.476735	-162.263635
37397		0.085218	-0.577529	-0.031460	-0.811301	-8.148442	-70.469019	-162.247082
37398		0.085065	-0.577498	-0.031323	-0.811344	-8.152559	-70.463425	-162.266862
37399		0.084851	-0.577492	-0.031143	-0.811377	-8.158944	-70.460826	-162.292896
37400		0.084610	-0.577495	-0.030952	-0.811408	-8.163479	-70.459584	-162.324009
37401		0.084259	-0.577494	-0.030689	-0.811455	-8.165796	-70.457336	-162.372329
37402		0.083919	-0.577519	-0.030441	-0.811482	-8.168436	-70.458909	-162.418221
37403		0.083528	-0.577547	-0.030192	-0.811512	-8.161761	-70.461242	-162.477727
37404		0.083118	-0.577595	-0.029939	-0.811529	-8.154356	-70.466666	-162.539871
37405		0.082752	-0.577632	-0.029752	-0.811547	-8.136402	-70.471409	-162.603452
37406		0.082365	-0.577671	-0.029528	-0.811566	-8.124737	-70.475978	-162.665668
37407		0.081930	-0.577693	-0.029299	-0.811603	-8.103276	-70.478517	-162.741928
37408		0.081525	-0.577715	-0.029074	-0.811636	-8.086656	-70.480857	-162.810473
37409		0.081155	-0.577741	-0.028860	-0.811663	-8.074328	-70.483571	-162.871060
37410		0.080780	-0.577760	-0.028651	-0.811694	-8.059286	-70.485572	-162.934294
37411		0.080429	-0.577795	-0.028423	-0.811712	-8.055239	-70.489128	-162.986084
37412		0.080141	-0.577780	-0.028278	-0.811756	-8.036695	-70.486919	-163.040385
37413		0.079942	-0.577814	-0.028163	-0.811756	-8.031689	-70.491214	-163.071287
37414		0.079710	-0.577850	-0.028048	-0.811757	-8.020526	-70.496087	-163.111103
37415		0.079597	-0.577900	-0.028041	-0.811732	-8.004665	-70.503973	-163.136951
37416		0.079455	-0.577990	-0.027989	-0.811684	-7.998706	-70.516580	-163.159101
37417		0.079404	-0.578074	-0.028011	-0.811628	-7.990180	-70.529152	-163.170193
37418		0.079323	-0.578150	-0.028016	-0.811582	-7.979569	-70.540479	-163.187297
37419		0.079273	-0.578230	-0.028029	-0.811530	-7.973214	-70.552167	-163.196794
37420		0.079236	-0.578303	-0.028031	-0.811481	-7.971782	-70.562631	-163.201287
37421		0.079285	-0.578350	-0.028067	-0.811441	-7.975931	-70.569396	-163.190155
37422		0.079295	-0.578426	-0.028083	-0.811386	-7.980180	-70.580016	-163.183949
37423		0.079338	-0.578449	-0.028118	-0.811364	-7.981411	-70.583551	-163.176354
37424		0.079391	-0.578452	-0.028150	-0.811356	-7.983290	-70.584086	-163.167406
37425		0.079442	-0.578455	-0.028186	-0.811347	-7.983801	-70.584742	-163.159811
37426		0.079489	-0.578477	-0.028224	-0.811326	-7.984599	-70.588048	-163.151973
37427		0.079533	-0.578518	-0.028236	-0.811292	-7.993653	-70.593475	-163.138410
37428		0.079555	-0.578573	-0.028268	-0.811249	-7.994294	-70.601477	-163.133398
37429		0.079513	-0.578662	-0.028260	-0.811190	-7.996150	-70.614020	-163.135818
37430		0.079541	-0.578748	-0.028301	-0.811125	-7.998075	-70.626354	-163.128428
37431		0.079524	-0.578833	-0.028323	-0.811065	-7.996621	-70.638705	-163.129603
37432		0.079554	-0.578899	-0.028377	-0.811013	-7.993380	-70.648597	-163.125997
37433		0.079629	-0.578944	-0.028486	-0.810970	-7.982383	-70.656314	-163.121991
37434		0.079631	-0.578993	-0.028540	-0.810932	-7.972509	-70.664129	-163.127393
37435		0.079653	-0.579041	-0.028612	-0.810894	-7.961305	-70.671926	-163.130896
37436		0.079690	-0.579105	-0.028689	-0.810842	-7.953332	-70.681973	-163.129638
37437		0.079737	-0.579164	-0.028768	-0.810792	-7.946247	-70.691302	-163.126417
