// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B4215D
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
34057		0.631173	-0.594939	-0.344105	-0.359528	-83.735583	-59.561540	-5.028661
34058		0.631172	-0.594966	-0.344119	-0.359471	-83.746014	-59.558034	-5.015688
34059		0.631161	-0.594981	-0.344164	-0.359422	-83.757103	-59.558292	-5.000601
34060		0.631144	-0.595004	-0.344189	-0.359390	-83.767219	-59.558079	-4.989476
34061		0.631126	-0.594999	-0.344266	-0.359355	-83.777168	-59.562573	-4.973577
34062		0.631119	-0.594980	-0.344349	-0.359322	-83.783863	-59.567703	-4.959308
34063		0.631103	-0.594967	-0.344416	-0.359306	-83.789946	-59.572969	-4.948489
34064		0.631081	-0.594981	-0.344470	-0.359270	-83.801795	-59.575193	-4.933394
34065		0.631030	-0.595039	-0.344487	-0.359247	-83.820204	-59.575206	-4.919160
34066		0.630982	-0.595130	-0.344496	-0.359171	-83.847320	-59.570042	-4.895184
34067		0.630903	-0.595274	-0.344467	-0.359101	-83.883062	-59.561902	-4.870268
34068		0.630817	-0.595425	-0.344443	-0.359025	-83.921663	-59.553768	-4.842654
34069		0.630752	-0.595559	-0.344431	-0.358927	-83.957836	-59.544819	-4.813146
34070		0.630684	-0.595690	-0.344416	-0.358844	-83.992365	-59.536802	-4.786383
34071		0.630628	-0.595790	-0.344449	-0.358745	-84.025280	-59.531802	-4.754831
34072		0.630624	-0.595802	-0.344534	-0.358650	-84.041865	-59.531932	-4.728516
34073		0.630649	-0.595747	-0.344661	-0.358575	-84.046036	-59.537436	-4.707637
34074		0.630751	-0.595600	-0.344819	-0.358487	-84.029926	-59.544146	-4.694339
34075		0.630888	-0.595408	-0.344990	-0.358400	-84.003267	-59.551942	-4.686235
34076		0.631048	-0.595197	-0.345154	-0.358312	-83.970637	-59.558851	-4.681903
34077		0.631192	-0.595041	-0.345231	-0.358244	-83.940239	-59.559212	-4.685749
34078		0.631303	-0.594969	-0.345189	-0.358208	-83.915785	-59.551244	-4.699721
34079		0.631353	-0.594995	-0.345068	-0.358194	-83.906071	-59.538134	-4.714371
34080		0.631386	-0.595066	-0.344899	-0.358179	-83.902117	-59.520365	-4.729615
34081		0.631412	-0.595161	-0.344696	-0.358172	-83.899595	-59.500113	-4.747790
34082		0.631468	-0.595237	-0.344503	-0.358133	-83.893973	-59.477875	-4.763770
34083		0.631573	-0.595256	-0.344354	-0.358060	-83.879629	-59.456525	-4.777420
34084		0.631720	-0.595232	-0.344222	-0.357965	-83.856731	-59.434567	-4.792285
34085		0.631843	-0.595211	-0.344116	-0.357886	-83.837590	-59.416645	-4.804364
34086		0.631943	-0.595200	-0.343973	-0.357865	-83.815366	-59.400384	-4.827213
34087		0.632014	-0.595225	-0.343841	-0.357826	-83.804589	-59.383813	-4.840688
34088		0.632054	-0.595294	-0.343692	-0.357782	-83.803500	-59.365511	-4.849703
34089		0.632076	-0.595388	-0.343523	-0.357750	-83.805853	-59.346337	-4.859722
34090		0.632120	-0.595504	-0.343354	-0.357640	-83.815897	-59.320521	-4.857415
34091		0.632153	-0.595651	-0.343164	-0.357521	-83.830927	-59.291861	-4.853234
34092		0.632194	-0.595800	-0.342984	-0.357372	-83.848702	-59.261590	-4.843592
34093		0.632255	-0.595949	-0.342840	-0.357155	-83.872399	-59.228730	-4.820799
34094		0.632328	-0.596095	-0.342697	-0.356918	-83.895684	-59.194169	-4.796123
34095		0.632398	-0.596212	-0.342599	-0.356693	-83.917330	-59.165007	-4.769663
34096		0.632477	-0.596311	-0.342502	-0.356481	-83.933685	-59.136972	-4.747477
34097		0.632544	-0.596377	-0.342461	-0.356291	-83.948900	-59.116267	-4.723295
34098		0.632630	-0.596399	-0.342451	-0.356112	-83.956102	-59.099262	-4.702184
34099		0.632747	-0.596354	-0.342493	-0.355938	-83.952650	-59.087510	-4.683140
34100		0.632840	-0.596317	-0.342533	-0.355797	-83.950455	-59.078509	-4.666809
34101		0.632939	-0.596272	-0.342597	-0.355634	-83.949823	-59.069950	-4.645414
34102		0.633000	-0.596265	-0.342625	-0.355510	-83.953787	-59.061488	-4.628277
34103		0.633053	-0.596277	-0.342666	-0.355354	-83.965086	-59.051635	-4.602859
34104		0.633083	-0.596332	-0.342673	-0.355204	-83.982889	-59.039197	-4.577195
34105		0.633095	-0.596430	-0.342667	-0.355023	-84.010973	-59.023015	-4.543624
34106		0.633093	-0.596566	-0.342607	-0.354855	-84.041792	-59.002894	-4.514590
34107		0.633083	-0.596741	-0.342541	-0.354644	-84.082310	-58.978503	-4.476320
34108		0.633043	-0.596958	-0.342414	-0.354473	-84.125442	-58.952103	-4.445804
34109		0.632958	-0.597199	-0.342295	-0.354333	-84.175506	-58.929297	-4.413821
34110		0.632869	-0.597442	-0.342136	-0.354236	-84.219738	-58.906433	-4.392930
34111		0.632799	-0.597611	-0.342031	-0.354176	-84.251299	-58.891813	-4.378212
34112		0.632730	-0.597753	-0.341917	-0.354170	-84.273522	-58.880967	-4.374899
34113		0.632669	-0.597852	-0.341852	-0.354175	-84.290971	-58.875614	-4.371135
34114		0.632619	-0.597925	-0.341784	-0.354207	-84.300367	-58.872206	-4.374948
34115		0.632568	-0.598002	-0.341715	-0.354235	-84.311029	-58.868444	-4.377714
34116		0.632493	-0.598106	-0.341621	-0.354283	-84.325278	-58.864158	-4.382603
34117		0.632399	-0.598227	-0.341512	-0.354352	-84.341559	-58.860411	-4.389698
34118		0.632286	-0.598354	-0.341437	-0.354412	-84.364074	-58.859166	-4.389424
34119		0.632198	-0.598448	-0.341398	-0.354447	-84.383283	-58.859119	-4.385430
34120		0.632101	-0.598550	-0.341363	-0.354483	-84.405057	-58.859573	-4.379769
34121		0.632051	-0.598592	-0.341376	-0.354488	-84.417939	-58.861629	-4.371859
34122		0.632032	-0.598617	-0.341373	-0.354482	-84.424120	-58.861030	-4.368091
34123		0.632019	-0.598620	-0.341363	-0.354510	-84.423100	-58.862560	-4.372280
34124		0.632015	-0.598609	-0.341335	-0.354563	-84.415756	-58.864506	-4.384098
34125		0.631969	-0.598625	-0.341288	-0.354663	-84.412152	-58.868971	-4.400145
34126		0.631888	-0.598683	-0.341173	-0.354820	-84.409604	-58.872120	-4.427128
34127		0.631768	-0.598742	-0.341077	-0.355027	-84.409055	-58.881654	-4.456337
34128		0.631640	-0.598811	-0.340941	-0.355269	-84.405392	-58.890515	-4.494272
34129		0.631526	-0.598869	-0.340823	-0.355485	-84.401771	-58.898729	-4.528060
34130		0.631410	-0.598926	-0.340709	-0.355706	-84.398052	-58.907723	-4.561880
34131		0.631314	-0.598949	-0.340640	-0.355902	-84.392156	-58.918837	-4.590764
34132		0.631232	-0.598981	-0.340578	-0.356054	-84.390015	-58.926585	-4.612398
34133		0.631158	-0.598989	-0.340571	-0.356178	-84.389219	-58.937148	-4.625923
34134		0.631096	-0.599015	-0.340561	-0.356254	-84.393699	-58.943157	-4.631756
34135		0.631048	-0.599032	-0.340578	-0.356295	-84.399968	-58.948673	-4.630847
34136		0.631007	-0.599054	-0.340583	-0.356327	-84.405838	-58.952196	-4.630280
34137		0.631002	-0.599039	-0.340619	-0.356325	-84.406836	-58.955573	-4.626354
34138		0.631001	-0.598997	-0.340673	-0.356344	-84.402885	-58.962367	-4.625885
34139		0.631022	-0.598889	-0.340796	-0.356373	-84.390192	-58.976320	-4.625327
34140		0.631019	-0.598781	-0.340920	-0.356442	-84.377256	-58.994145	-4.628862
34141		0.631036	-0.598636	-0.341055	-0.356524	-84.355924	-59.013927	-4.637434
34142		0.631045	-0.598490	-0.341183	-0.356631	-84.332807	-59.035247	-4.650107
34143		0.631038	-0.598383	-0.341266	-0.356744	-84.314027	-59.052924	-4.664762
34144		0.630980	-0.598360	-0.341273	-0.356879	-84.306727	-59.065629	-4.681781
34145		0.630880	-0.598416	-0.341254	-0.356979	-84.317513	-59.073295	-4.687342
34146		0.630728	-0.598569	-0.341162	-0.357079	-84.344390	-59.074282	-4.690003
34147		0.630566	-0.598752	-0.341091	-0.357128	-84.382728	-59.072978	-4.679318
34148		0.630434	-0.598887	-0.341056	-0.357166	-84.413647	-59.073932	-4.668617
34149		0.630337	-0.599008	-0.341056	-0.357136	-84.446270	-59.072051	-4.647256
34150		0.630287	-0.599043	-0.341125	-0.357099	-84.465776	-59.075859	-4.626465
34151		0.630267	-0.599052	-0.341219	-0.357029	-84.481945	-59.078957	-4.602314
34152		0.630264	-0.599069	-0.341288	-0.356939	-84.497339	-59.077782	-4.578584
34153		0.630216	-0.599147	-0.341305	-0.356878	-84.521264	-59.074536	-4.557503
34154		0.630117	-0.599324	-0.341235	-0.356822	-84.559784	-59.063803	-4.536219
34155		0.630000	-0.599566	-0.341110	-0.356741	-84.608505	-59.045740	-4.511442
34156		0.629847	-0.599876	-0.340924	-0.356669	-84.666713	-59.022956	-4.487419
34157		0.629690	-0.600200	-0.340749	-0.356568	-84.730792	-58.998780	-4.456303
34158		0.629549	-0.600540	-0.340531	-0.356453	-84.793397	-58.969197	-4.428375
34159		0.629436	-0.600840	-0.340370	-0.356301	-84.853448	-58.941521	-4.393408
34160		0.629367	-0.601080	-0.340267	-0.356118	-84.905703	-58.916385	-4.354732
34161		0.629349	-0.601241	-0.340242	-0.355899	-84.948435	-58.895238	-4.311091
34162		0.629377	-0.601351	-0.340280	-0.355629	-84.986382	-58.875272	-4.259579
34163		0.629435	-0.601409	-0.340360	-0.355350	-85.016411	-58.858283	-4.208172
34164		0.629480	-0.601465	-0.340445	-0.355096	-85.046334	-58.843954	-4.158711
34165		0.629508	-0.601538	-0.340502	-0.354867	-85.076612	-58.829364	-4.114142
34166		0.629473	-0.601675	-0.340513	-0.354685	-85.116997	-58.814730	-4.072459
34167		0.629431	-0.601860	-0.340481	-0.354478	-85.164384	-58.794019	-4.028134
34168		0.629350	-0.602129	-0.340369	-0.354271	-85.223302	-58.766017	-3.984288
34169		0.629216	-0.602462	-0.340191	-0.354113	-85.289527	-58.736290	-3.946993
34170		0.629072	-0.602835	-0.339965	-0.353953	-85.359580	-58.701721	-3.911570
34171		0.628916	-0.603214	-0.339739	-0.353802	-85.431142	-58.668251	-3.876214
34172		0.628822	-0.603521	-0.339561	-0.353616	-85.490588	-58.635717	-3.840161
34173		0.628777	-0.603740	-0.339447	-0.353432	-85.535191	-58.609144	-3.807037
34174		0.628799	-0.603884	-0.339384	-0.353206	-85.567601	-58.583362	-3.772137
34175		0.628786	-0.604016	-0.339324	-0.353061	-85.595936	-58.565067	-3.747315
34176		0.628791	-0.604126	-0.339272	-0.352914	-85.619609	-58.547311	-3.724181
34177		0.628768	-0.604261	-0.339198	-0.352795	-85.646672	-58.530103	-3.703854
34178		0.628737	-0.604417	-0.339090	-0.352686	-85.674576	-58.510446	-3.687046
34179		0.628711	-0.604584	-0.338947	-0.352585	-85.700333	-58.488268	-3.675238
34180		0.628672	-0.604788	-0.338787	-0.352457	-85.733927	-58.462173	-3.657958
34181		0.628605	-0.605013	-0.338571	-0.352399	-85.764426	-58.437136	-3.654211
34182		0.628553	-0.605228	-0.338376	-0.352310	-85.795664	-58.411212	-3.645138
34183		0.628489	-0.605435	-0.338184	-0.352253	-85.824972	-58.388548	-3.639992
34184		0.628468	-0.605591	-0.338043	-0.352157	-85.848129	-58.366936	-3.630039
34185		0.628458	-0.605705	-0.337932	-0.352086	-85.863759	-58.350381	-3.624162
34186		0.628447	-0.605808	-0.337841	-0.352015	-85.879494	-58.335610	-3.616393
34187		0.628415	-0.605891	-0.337799	-0.351969	-85.896136	-58.327756	-3.606282
34188		0.628380	-0.605950	-0.337760	-0.351968	-85.906429	-58.324259	-3.603891
34189		0.628317	-0.606011	-0.337763	-0.351971	-85.923045	-58.325156	-3.594635
34190		0.628261	-0.606050	-0.337746	-0.352022	-85.930380	-58.328275	-3.597045
34191		0.628200	-0.606076	-0.337756	-0.352075	-85.938065	-58.334312	-3.597121
34192		0.628182	-0.606063	-0.337801	-0.352088	-85.940588	-58.339814	-3.593039
34193		0.628175	-0.605998	-0.337895	-0.352122	-85.935872	-58.351681	-3.590705
34194		0.628198	-0.605878	-0.338038	-0.352149	-85.923520	-58.367387	-3.587622
34195		0.628254	-0.605653	-0.338256	-0.352227	-85.892861	-58.394486	-3.593288
34196		0.628388	-0.605311	-0.338523	-0.352320	-85.837754	-58.427066	-3.609695
34197		0.628541	-0.604855	-0.338888	-0.352479	-85.765343	-58.474544	-3.633669
34198		0.628726	-0.604295	-0.339330	-0.352685	-85.675020	-58.533106	-3.665648
34199		0.628866	-0.603717	-0.339783	-0.352989	-85.580521	-58.601677	-3.708703
34200		0.628946	-0.603170	-0.340195	-0.353385	-85.486972	-58.674784	-3.764066
34201		0.628983	-0.602665	-0.340573	-0.353814	-85.399838	-58.747889	-3.822100
34202		0.628957	-0.602242	-0.340897	-0.354270	-85.326149	-58.818547	-3.880211
34203		0.628873	-0.601905	-0.341169	-0.354730	-85.268143	-58.884899	-3.934443
34204		0.628758	-0.601650	-0.341371	-0.355172	-85.222350	-58.943337	-3.986344
34205		0.628698	-0.601398	-0.341551	-0.355531	-85.175505	-58.992097	-4.032534
34206		0.628672	-0.601168	-0.341758	-0.355767	-85.139620	-59.032395	-4.058093
34207		0.628657	-0.600970	-0.341893	-0.355997	-85.102524	-59.065404	-4.089987
34208		0.628625	-0.600856	-0.341964	-0.356179	-85.079236	-59.088236	-4.115023
34209		0.628567	-0.600829	-0.341979	-0.356312	-85.072398	-59.101527	-4.130790
34210		0.628498	-0.600886	-0.341928	-0.356387	-85.079485	-59.103701	-4.138642
34211		0.628379	-0.601043	-0.341795	-0.356459	-85.102221	-59.098121	-4.144483
34212		0.628296	-0.601223	-0.341591	-0.356497	-85.121821	-59.082633	-4.154810
34213		0.628214	-0.601416	-0.341391	-0.356508	-85.145575	-59.065123	-4.159949
34214		0.628216	-0.601547	-0.341227	-0.356440	-85.158942	-59.043660	-4.159996
34215		0.628225	-0.601642	-0.341104	-0.356382	-85.168063	-59.026910	-4.159784
34216		0.628310	-0.601660	-0.341090	-0.356215	-85.172977	-59.010478	-4.141771
34217		0.628399	-0.601633	-0.341124	-0.356071	-85.172335	-59.000513	-4.124881
34218		0.628514	-0.601570	-0.341220	-0.355882	-85.171224	-58.992467	-4.098532
34219		0.628620	-0.601499	-0.341354	-0.355686	-85.173337	-58.987446	-4.066260
34220		0.628761	-0.601402	-0.341503	-0.355459	-85.170788	-58.980901	-4.032249
34221		0.628901	-0.601329	-0.341655	-0.355189	-85.175732	-58.970781	-3.989514
34222		0.629069	-0.601266	-0.341769	-0.354888	-85.178531	-58.954354	-3.948274
34223		0.629198	-0.601238	-0.341890	-0.354592	-85.191504	-58.939163	-3.901153
34224		0.629305	-0.601251	-0.341962	-0.354309	-85.208732	-58.920742	-3.857162
34225		0.629378	-0.601286	-0.342033	-0.354051	-85.231130	-58.904486	-3.812957
34226		0.629436	-0.601314	-0.342113	-0.353823	-85.252576	-58.891817	-3.771317
34227		0.629503	-0.601317	-0.342188	-0.353627	-85.266127	-58.881460	-3.737804
34228		0.629550	-0.601329	-0.342228	-0.353483	-85.276765	-58.872421	-3.714204
34229		0.629562	-0.601352	-0.342239	-0.353413	-85.285276	-58.867238	-3.701464
34230		0.629558	-0.601403	-0.342214	-0.353357	-85.296155	-58.859973	-3.692031
34231		0.629489	-0.601511	-0.342136	-0.353371	-85.313897	-58.854309	-3.690244
34232		0.629374	-0.601692	-0.342016	-0.353384	-85.345393	-58.844751	-3.684315
34233		0.629255	-0.601865	-0.341913	-0.353401	-85.377075	-58.837164	-3.677021
34234		0.629145	-0.602052	-0.341800	-0.353386	-85.411401	-58.825898	-3.666155
34235		0.629059	-0.602195	-0.341749	-0.353346	-85.442794	-58.817971	-3.649038
34236		0.629012	-0.602260	-0.341764	-0.353305	-85.462657	-58.816089	-3.632442
34237		0.629001	-0.602237	-0.341877	-0.353254	-85.473006	-58.822491	-3.611752
34238		0.629014	-0.602174	-0.342023	-0.353197	-85.477147	-58.831258	-3.591045
34239		0.629042	-0.602049	-0.342240	-0.353149	-85.474617	-58.847489	-3.568741
34240		0.629068	-0.601922	-0.342442	-0.353125	-85.469057	-58.864417	-3.551785
34241		0.629097	-0.601787	-0.342618	-0.353132	-85.457594	-58.881572	-3.543449
34242		0.629136	-0.601667	-0.342760	-0.353130	-85.445266	-58.894584	-3.537752
34243		0.629158	-0.601586	-0.342849	-0.353140	-85.436105	-58.903829	-3.536115
34244		0.629139	-0.601547	-0.342916	-0.353176	-85.434493	-58.913417	-3.534717
34245		0.629100	-0.601541	-0.342973	-0.353201	-85.440535	-58.921262	-3.528726
34246		0.629085	-0.601525	-0.343042	-0.353188	-85.446088	-58.926726	-3.518345
34247		0.629108	-0.601458	-0.343158	-0.353149	-85.444782	-58.934273	-3.505044
34248		0.629171	-0.601343	-0.343297	-0.353097	-85.434163	-58.942485	-3.493682
34249		0.629276	-0.601172	-0.343469	-0.353035	-85.413277	-58.952775	-3.484392
34250		0.629395	-0.600993	-0.343633	-0.352967	-85.389323	-58.961677	-3.476847
34251		0.629457	-0.600872	-0.343754	-0.352945	-85.374170	-58.970927	-3.472594
34252		0.629475	-0.600825	-0.343784	-0.352963	-85.365525	-58.975322	-3.476656
34253		0.629452	-0.600828	-0.343758	-0.353024	-85.362000	-58.978270	-3.486979
34254		0.629428	-0.600889	-0.343669	-0.353052	-85.365412	-58.972341	-3.495522
34255		0.629376	-0.600986	-0.343545	-0.353097	-85.373557	-58.964915	-3.506263
34256		0.629306	-0.601100	-0.343421	-0.353150	-85.386069	-58.958105	-3.515211
34257		0.629261	-0.601175	-0.343327	-0.353195	-85.392203	-58.953327	-3.524427
34258		0.629251	-0.601181	-0.343276	-0.353251	-85.386137	-58.953478	-3.537811
34259		0.629275	-0.601124	-0.343298	-0.353284	-85.373504	-58.958295	-3.546340
34260		0.629340	-0.601002	-0.343397	-0.353280	-85.354782	-58.967043	-3.547757
34261		0.629391	-0.600873	-0.343509	-0.353299	-85.335725	-58.978997	-3.550633
34262		0.629454	-0.600735	-0.343639	-0.353295	-85.317138	-58.990636	-3.549381
34263		0.629475	-0.600615	-0.343765	-0.353338	-85.302274	-59.006281	-3.550949
34264		0.629489	-0.600528	-0.343863	-0.353366	-85.292393	-59.017977	-3.550686
34265		0.629469	-0.600465	-0.343961	-0.353413	-85.288645	-59.031447	-3.548926
34266		0.629485	-0.600369	-0.344076	-0.353437	-85.278528	-59.044432	-3.546988
34267		0.629515	-0.600249	-0.344191	-0.353475	-85.262156	-59.058500	-3.549822
34268		0.629594	-0.600110	-0.344344	-0.353421	-85.247298	-59.067916	-3.539568
34269		0.629633	-0.599997	-0.344486	-0.353405	-85.237203	-59.079774	-3.531254
34270		0.629664	-0.599937	-0.344589	-0.353350	-85.236285	-59.084599	-3.517396
34271		0.629656	-0.599935	-0.344659	-0.353302	-85.246024	-59.087065	-3.501006
34272		0.629639	-0.599970	-0.344707	-0.353226	-85.263079	-59.085081	-3.479600
34273		0.629581	-0.600041	-0.344745	-0.353171	-85.288218	-59.084266	-3.456670
34274		0.629552	-0.600078	-0.344805	-0.353101	-85.307439	-59.083958	-3.433604
34275		0.629542	-0.600081	-0.344881	-0.353039	-85.319690	-59.085853	-3.413879
34276		0.629604	-0.600010	-0.345017	-0.352917	-85.321398	-59.087841	-3.388997
34277		0.629692	-0.599889	-0.345153	-0.352831	-85.309396	-59.092782	-3.375399
34278		0.629794	-0.599756	-0.345319	-0.352713	-85.298499	-59.097590	-3.355431
34279		0.629853	-0.599676	-0.345412	-0.352654	-85.290990	-59.100949	-3.345703
34280		0.629865	-0.599660	-0.345480	-0.352592	-85.297069	-59.101909	-3.330209
34281		0.629823	-0.599713	-0.345495	-0.352564	-85.313568	-59.101168	-3.316776
34282		0.629792	-0.599780	-0.345531	-0.352470	-85.337737	-59.096530	-3.290724
34283		0.629766	-0.599852	-0.345561	-0.352362	-85.362905	-59.090082	-3.263108
34284		0.629802	-0.599871	-0.345648	-0.352181	-85.382414	-59.082243	-3.226614
34285		0.629868	-0.599853	-0.345778	-0.351967	-85.398354	-59.075467	-3.185175
34286		0.629977	-0.599783	-0.345953	-0.351719	-85.407610	-59.069871	-3.140202
34287		0.630113	-0.599669	-0.346158	-0.351467	-85.409180	-59.066593	-3.096536
34288		0.630300	-0.599505	-0.346396	-0.351177	-85.402603	-59.062826	-3.050883
34289		0.630442	-0.599370	-0.346558	-0.350992	-85.391773	-59.061326	-3.024524
34290		0.630550	-0.599282	-0.346662	-0.350847	-85.384546	-59.057917	-3.005303
34291		0.630579	-0.599268	-0.346691	-0.350791	-85.385654	-59.055671	-2.996556
34292		0.630571	-0.599278	-0.346692	-0.350786	-85.388543	-59.055374	-2.994460
34293		0.630553	-0.599294	-0.346687	-0.350796	-85.392135	-59.055817	-2.993728
34294		0.630596	-0.599242	-0.346769	-0.350725	-85.390688	-59.057253	-2.980462
34295		0.630699	-0.599118	-0.346886	-0.350637	-85.375214	-59.060133	-2.970339
34296		0.630853	-0.598939	-0.347081	-0.350474	-85.356921	-59.063569	-2.947464
34297		0.630994	-0.598753	-0.347284	-0.350335	-85.337861	-59.070121	-2.926815
34298		0.631175	-0.598528	-0.347533	-0.350147	-85.315326	-59.076507	-2.899182
34299		0.631364	-0.598270	-0.347788	-0.349995	-85.284541	-59.086597	-2.879303
34300		0.631579	-0.598011	-0.347996	-0.349842	-85.246894	-59.091968	-2.867362
34301		0.631758	-0.597778	-0.348166	-0.349747	-85.210053	-59.099021	-2.863895
34302		0.631940	-0.597545	-0.348284	-0.349701	-85.165003	-59.105339	-2.874587
34303		0.632083	-0.597347	-0.348324	-0.349739	-85.117558	-59.111823	-2.901708
34304		0.632203	-0.597199	-0.348304	-0.349796	-85.074448	-59.114285	-2.933429
34305		0.632291	-0.597073	-0.348256	-0.349900	-85.032566	-59.118376	-2.971644
34306		0.632400	-0.596932	-0.348188	-0.350011	-84.983927	-59.121051	-3.016091
34307		0.632544	-0.596734	-0.348181	-0.350096	-84.928769	-59.127054	-3.056387
34308		0.632758	-0.596453	-0.348220	-0.350148	-84.858771	-59.134254	-3.097834
34309		0.633000	-0.596143	-0.348300	-0.350159	-84.787219	-59.141612	-3.132506
34310		0.633274	-0.595813	-0.348439	-0.350087	-84.719765	-59.147188	-3.151443
34311		0.633508	-0.595538	-0.348534	-0.350037	-84.660514	-59.150690	-3.171869
34312		0.633730	-0.595321	-0.348586	-0.349953	-84.611300	-59.147260	-3.186923
34313		0.633882	-0.595212	-0.348554	-0.349893	-84.578708	-59.138127	-3.202239
34314		0.633992	-0.595185	-0.348449	-0.349846	-84.557389	-59.123342	-3.218899
34315		0.634057	-0.595213	-0.348298	-0.349831	-84.543889	-59.107216	-3.238149
34316		0.634125	-0.595273	-0.348113	-0.349790	-84.534235	-59.085529	-3.255753
34317		0.634178	-0.595338	-0.347938	-0.349757	-84.527450	-59.065644	-3.271549
34318		0.634273	-0.595356	-0.347787	-0.349704	-84.512096	-59.046046	-3.288026
34319		0.634351	-0.595385	-0.347668	-0.349633	-84.504083	-59.028003	-3.295943
34320		0.634470	-0.595371	-0.347585	-0.349522	-84.490348	-59.009788	-3.299999
34321		0.634588	-0.595349	-0.347532	-0.349399	-84.478975	-58.993332	-3.298791
34322		0.634707	-0.595339	-0.347482	-0.349248	-84.471684	-58.974881	-3.292337
34323		0.634748	-0.595409	-0.347417	-0.349120	-84.482894	-58.957224	-3.279005
34324		0.634744	-0.595530	-0.347317	-0.349020	-84.502526	-58.938971	-3.266693
34325		0.634712	-0.595654	-0.347226	-0.348957	-84.523490	-58.924978	-3.256529
34326		0.634691	-0.595768	-0.347161	-0.348865	-84.545905	-58.910880	-3.240502
34327		0.634693	-0.595839	-0.347128	-0.348774	-84.561325	-58.899816	-3.225701
34328		0.634710	-0.595898	-0.347111	-0.348659	-84.576268	-58.888117	-3.207334
34329		0.634753	-0.595912	-0.347138	-0.348529	-84.585790	-58.879187	-3.186767
34330		0.634816	-0.595930	-0.347159	-0.348364	-84.595596	-58.866492	-3.163133
34331		0.634870	-0.595947	-0.347189	-0.348207	-84.606485	-58.855421	-3.138765
34332		0.634905	-0.596009	-0.347189	-0.348036	-84.625301	-58.840360	-3.111354
34333		0.634940	-0.596091	-0.347173	-0.347848	-84.647284	-58.822309	-3.081871
34334		0.634953	-0.596202	-0.347152	-0.347655	-84.676338	-58.803341	-3.048230
34335		0.634969	-0.596332	-0.347102	-0.347453	-84.706607	-58.780973	-3.015608
34336		0.634959	-0.596475	-0.347050	-0.347277	-84.739561	-58.760680	-2.984319
34337		0.634949	-0.596595	-0.347020	-0.347119	-84.769226	-58.744140	-2.954680
34338		0.634953	-0.596682	-0.347012	-0.346970	-84.793136	-58.730322	-2.927272
34339		0.634979	-0.596723	-0.347024	-0.346840	-84.807230	-58.720001	-2.905487
34340		0.635013	-0.596723	-0.347055	-0.346746	-84.812961	-58.714653	-2.890245
34341		0.635065	-0.596716	-0.347078	-0.346640	-84.815637	-58.707354	-2.876248
