// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B414FE
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
35771		0.558187	0.429375	-0.459536	0.541194	-4.938575	-77.894894	92.221413
35772		0.558195	0.429383	-0.459521	0.541192	-4.929071	-77.894292	92.212667
35773		0.558232	0.429399	-0.459520	0.541142	-4.903350	-77.896204	92.182925
35774		0.558213	0.429429	-0.459484	0.541169	-4.894631	-77.895468	92.180698
35775		0.558234	0.429425	-0.459468	0.541163	-4.883587	-77.893622	92.168795
35776		0.558271	0.429398	-0.459483	0.541135	-4.880369	-77.892507	92.159375
35777		0.558343	0.429316	-0.459572	0.541049	-4.893393	-77.893698	92.153430
35778		0.558376	0.429273	-0.459611	0.541016	-4.902450	-77.893352	92.153974
35779		0.558429	0.429225	-0.459635	0.540979	-4.901106	-77.891132	92.143263
35780		0.558485	0.429128	-0.459682	0.540959	-4.924622	-77.886015	92.154103
35781		0.558555	0.429054	-0.459733	0.540902	-4.930610	-77.883857	92.145510
35782		0.558577	0.428994	-0.459755	0.540907	-4.950162	-77.879950	92.159411
35783		0.558644	0.428913	-0.459809	0.540857	-4.961323	-77.877332	92.155996
35784		0.558731	0.428814	-0.459854	0.540807	-4.970073	-77.872029	92.148547
35785		0.558803	0.428736	-0.459875	0.540778	-4.973424	-77.866308	92.140400
35786		0.558837	0.428675	-0.459867	0.540798	-4.983735	-77.859100	92.146805
35787		0.558914	0.428573	-0.459873	0.540792	-4.993253	-77.849388	92.145302
35788		0.558944	0.428527	-0.459837	0.540830	-4.995823	-77.840690	92.147767
35789		0.559029	0.428474	-0.459827	0.540792	-4.977023	-77.834666	92.119315
35790		0.559060	0.428469	-0.459764	0.540817	-4.956165	-77.827769	92.101423
35791		0.559125	0.428419	-0.459736	0.540814	-4.944270	-77.819837	92.084410
35792		0.559077	0.428454	-0.459616	0.540938	-4.936706	-77.810545	92.095609
35793		0.559080	0.428422	-0.459564	0.541004	-4.943391	-77.801635	92.107077
35794		0.559130	0.428360	-0.459533	0.541027	-4.943329	-77.792111	92.103614
35795		0.559157	0.428296	-0.459496	0.541082	-4.954972	-77.781367	92.115370
35796		0.559193	0.428237	-0.459430	0.541148	-4.956529	-77.768189	92.118992
35797		0.559251	0.428168	-0.459365	0.541197	-4.951286	-77.754350	92.112954
35798		0.559319	0.428100	-0.459295	0.541240	-4.940747	-77.740155	92.100963
35799		0.559358	0.428068	-0.459189	0.541315	-4.923406	-77.725754	92.089962
35800		0.559349	0.428059	-0.459093	0.541412	-4.919936	-77.714541	92.097569
35801		0.559366	0.428053	-0.459024	0.541459	-4.905706	-77.706744	92.088734
35802		0.559283	0.428109	-0.458930	0.541580	-4.909044	-77.702236	92.112440
35803		0.559194	0.428171	-0.458862	0.541680	-4.915161	-77.700970	92.136889
35804		0.559092	0.428230	-0.458734	0.541847	-4.921522	-77.692949	92.169590
35805		0.559035	0.428251	-0.458642	0.541967	-4.928203	-77.685100	92.192951
35806		0.559046	0.428201	-0.458598	0.542033	-4.940549	-77.674995	92.208111
35807		0.559088	0.428154	-0.458557	0.542061	-4.936141	-77.665860	92.202515
35808		0.559076	0.428143	-0.458472	0.542154	-4.936244	-77.655600	92.212912
35809		0.559108	0.428076	-0.458445	0.542196	-4.947598	-77.645796	92.222471
35810		0.559137	0.427998	-0.458435	0.542237	-4.967939	-77.636404	92.239650
35811		0.559140	0.427925	-0.458438	0.542289	-4.999778	-77.628756	92.269915
35812		0.559143	0.427836	-0.458478	0.542323	-5.043726	-77.623235	92.308178
35813		0.559146	0.427782	-0.458494	0.542348	-5.068214	-77.619108	92.329925
35814		0.559124	0.427760	-0.458442	0.542432	-5.082136	-77.610900	92.351617
35815		0.559178	0.427730	-0.458367	0.542464	-5.060441	-77.600299	92.331204
35816		0.559224	0.427713	-0.458296	0.542489	-5.036761	-77.591396	92.309391
35817		0.559276	0.427730	-0.458209	0.542496	-4.993664	-77.584501	92.269630
35818		0.559293	0.427741	-0.458101	0.542562	-4.967420	-77.574405	92.253101
35819		0.559322	0.427745	-0.458024	0.542593	-4.942041	-77.567053	92.232445
35820		0.559396	0.427725	-0.458001	0.542551	-4.912379	-77.563183	92.196328
35821		0.559412	0.427742	-0.457963	0.542554	-4.892616	-77.561040	92.178957
35822		0.559367	0.427791	-0.457875	0.542636	-4.881051	-77.556702	92.182605
35823		0.559372	0.427754	-0.457873	0.542662	-4.895628	-77.552544	92.196366
35824		0.559397	0.427747	-0.457821	0.542685	-4.879889	-77.546581	92.183102
35825		0.559433	0.427745	-0.457726	0.542730	-4.851859	-77.536610	92.160965
35826		0.559434	0.427790	-0.457613	0.542789	-4.817460	-77.529564	92.139001
35827		0.559480	0.427788	-0.457588	0.542763	-4.793116	-77.527210	92.111762
35828		0.559474	0.427838	-0.457507	0.542798	-4.763435	-77.524096	92.092015
35829		0.559509	0.427860	-0.457461	0.542784	-4.731244	-77.521916	92.060844
35830		0.559528	0.427871	-0.457418	0.542793	-4.712172	-77.518718	92.044385
35831		0.559539	0.427904	-0.457327	0.542832	-4.680938	-77.512701	92.021868
35832		0.559475	0.427979	-0.457216	0.542932	-4.663823	-77.508723	92.024924
35833		0.559448	0.428005	-0.457176	0.542974	-4.660631	-77.507038	92.029506
35834		0.559444	0.428002	-0.457124	0.543023	-4.657040	-77.501233	92.031785
35835		0.559448	0.428004	-0.457050	0.543080	-4.645239	-77.493630	92.027410
35836		0.559451	0.427988	-0.456980	0.543148	-4.642442	-77.484552	92.031436
35837		0.559466	0.427967	-0.456939	0.543183	-4.639503	-77.478195	92.030773
35838		0.559457	0.427939	-0.456951	0.543205	-4.658076	-77.476248	92.048805
35839		0.559451	0.427960	-0.456918	0.543222	-4.647213	-77.475035	92.042416
35840		0.559370	0.428007	-0.456869	0.543310	-4.658566	-77.474276	92.069095
35841		0.559329	0.428026	-0.456866	0.543340	-4.669146	-77.475711	92.085054
35842		0.559260	0.428056	-0.456843	0.543406	-4.685556	-77.475996	92.112296
35843		0.559219	0.428075	-0.456834	0.543442	-4.695653	-77.476714	92.128393
35844		0.559183	0.428064	-0.456846	0.543477	-4.718838	-77.476505	92.154314
