// General information: 
//  MT Manager version: 2022.2.0 
//  XDA version: 2022.2.0 build 7381 rev 124627 built on 2023-07-19
// Device information: 
//  DeviceId: 10B414FF
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 3.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
35539		0.313823	0.725914	0.107864	0.602436	97.507570	-53.797346	64.865479
35540		0.313797	0.725920	0.107804	0.602453	97.508096	-53.804715	64.862410
35541		0.313722	0.725900	0.107789	0.602519	97.503486	-53.814071	64.872664
35542		0.313656	0.725867	0.107787	0.602594	97.495337	-53.822285	64.886748
35543		0.313589	0.725821	0.107767	0.602687	97.483435	-53.832659	64.903209
35544		0.313456	0.725762	0.107804	0.602821	97.470320	-53.845129	64.931663
35545		0.313397	0.725691	0.107802	0.602937	97.451957	-53.854627	64.955461
35546		0.313302	0.725615	0.107866	0.603066	97.434369	-53.862014	64.987038
35547		0.313278	0.725553	0.107877	0.603152	97.417946	-53.866581	65.006784
35548		0.313299	0.725530	0.107872	0.603169	97.411221	-53.866289	65.011225
35549		0.313272	0.725512	0.107902	0.603201	97.407277	-53.867248	65.020112
35550		0.313252	0.725490	0.107887	0.603239	97.401324	-53.871459	65.026741
35551		0.313300	0.725456	0.107834	0.603265	97.389709	-53.873318	65.029710
35552		0.313326	0.725418	0.107759	0.603311	97.376727	-53.879323	65.034323
35553		0.313358	0.725358	0.107686	0.603379	97.357732	-53.885759	65.044591
35554		0.313459	0.725300	0.107528	0.603425	97.335746	-53.892926	65.044575
35555		0.313444	0.725232	0.107494	0.603521	97.316391	-53.900783	65.062733
35556		0.313367	0.725185	0.107513	0.603614	97.305246	-53.908785	65.082577
35557		0.313311	0.725126	0.107518	0.603712	97.290166	-53.916738	65.103230
35558		0.313194	0.725086	0.107584	0.603809	97.282834	-53.924157	65.126721
35559		0.313120	0.725080	0.107628	0.603847	97.283495	-53.927577	65.136409
35560		0.312961	0.725064	0.107710	0.603934	97.284026	-53.936287	65.157099
35561		0.312905	0.725047	0.107695	0.603986	97.280019	-53.943804	65.165042
35562		0.312942	0.725019	0.107579	0.604021	97.268383	-53.951755	65.163870
35563		0.312978	0.724963	0.107452	0.604092	97.248888	-53.962150	65.169820
35564		0.313078	0.724881	0.107292	0.604168	97.220322	-53.970813	65.176437
35565		0.313094	0.724823	0.107219	0.604242	97.202089	-53.978622	65.187396
35566		0.312972	0.724783	0.107275	0.604343	97.194552	-53.987286	65.210714
35567		0.312830	0.724802	0.107364	0.604378	97.204535	-53.992075	65.220894
35568		0.312686	0.724816	0.107443	0.604422	97.212902	-53.998049	65.231979
35569		0.312642	0.724813	0.107441	0.604448	97.212900	-54.002509	65.235854
35570		0.312646	0.724785	0.107382	0.604490	97.203478	-54.008585	65.240139
35571		0.312744	0.724757	0.107228	0.604500	97.189907	-54.014065	65.232322
35572		0.312761	0.724739	0.107112	0.604533	97.181556	-54.023399	65.229600
35573		0.312807	0.724741	0.107024	0.604523	97.178903	-54.026532	65.220927
35574		0.312809	0.724802	0.106982	0.604457	97.194503	-54.026852	65.201574
35575		0.312773	0.724851	0.106998	0.604414	97.208980	-54.026375	65.191486
35576		0.312751	0.724877	0.106993	0.604394	97.216632	-54.027449	65.185356
35577		0.312780	0.724889	0.106973	0.604368	97.218940	-54.025855	65.178786
35578		0.312827	0.724889	0.106922	0.604353	97.216620	-54.025833	65.172585
35579		0.312892	0.724880	0.106873	0.604339	97.211819	-54.024391	65.167521
35580		0.312905	0.724905	0.106883	0.604301	97.218677	-54.021039	65.160345
35581		0.312889	0.724921	0.106925	0.604282	97.224574	-54.018092	65.159161
35582		0.312812	0.724989	0.107096	0.604210	97.249272	-54.007070	65.155324
35583		0.312719	0.725072	0.107283	0.604126	97.278622	-53.995404	65.149551
35584		0.312669	0.725168	0.107430	0.604010	97.309859	-53.982464	65.134644
35585		0.312671	0.725245	0.107548	0.603896	97.334342	-53.968169	65.119497
35586		0.312708	0.725304	0.107611	0.603794	97.351833	-53.956137	65.103571
35587		0.312727	0.725343	0.107634	0.603733	97.362843	-53.950381	65.092643
35588		0.312705	0.725349	0.107685	0.603729	97.366145	-53.947701	65.095487
35589		0.312729	0.725350	0.107674	0.603717	97.365623	-53.946361	65.092910
35590		0.312737	0.725351	0.107720	0.603704	97.367135	-53.941666	65.094438
35591		0.312713	0.725344	0.107771	0.603715	97.367107	-53.939859	65.100855
35592		0.312619	0.725348	0.107924	0.603731	97.373899	-53.935306	65.115115
35593		0.312531	0.725372	0.108110	0.603715	97.386931	-53.926384	65.125258
35594		0.312386	0.725410	0.108341	0.603703	97.406064	-53.918127	65.138202
35595		0.312342	0.725436	0.108496	0.603667	97.418178	-53.907597	65.142643
35596		0.312372	0.725456	0.108572	0.603614	97.425229	-53.897155	65.139032
35597		0.312403	0.725460	0.108613	0.603585	97.427034	-53.890490	65.137841
35598		0.312455	0.725459	0.108641	0.603555	97.426586	-53.883228	65.135827
35599		0.312481	0.725452	0.108691	0.603541	97.425583	-53.876818	65.138606
35600		0.312382	0.725463	0.108871	0.603546	97.435152	-53.870029	65.152717
35601		0.312288	0.725497	0.109086	0.603515	97.451992	-53.858632	65.162013
35602		0.312126	0.725561	0.109390	0.603468	97.480478	-53.844398	65.172926
35603		0.311984	0.725614	0.109672	0.603425	97.505395	-53.830626	65.183870
35604		0.311878	0.725659	0.109894	0.603386	97.525593	-53.819119	65.191412
35605		0.311835	0.725664	0.110058	0.603373	97.532115	-53.808832	65.202270
35606		0.311896	0.725641	0.110058	0.603368	97.524936	-53.804250	65.203881
35607		0.311936	0.725563	0.110017	0.603448	97.501706	-53.808116	65.220303
35608		0.312026	0.725466	0.109881	0.603544	97.469758	-53.816430	65.233262
35609		0.312103	0.725360	0.109736	0.603658	97.435113	-53.827175	65.249225
35610		0.312127	0.725273	0.109616	0.603772	97.407534	-53.839855	65.265087
35611		0.312136	0.725198	0.109545	0.603870	97.384810	-53.849003	65.281304
35612		0.312092	0.725121	0.109510	0.603991	97.363589	-53.860128	65.303848
35613		0.312018	0.725059	0.109514	0.604103	97.347811	-53.869917	65.326908
35614		0.311981	0.725001	0.109483	0.604197	97.331737	-53.879056	65.343935
35615		0.311953	0.724899	0.109461	0.604339	97.303396	-53.888911	65.373258
35616		0.311987	0.724770	0.109343	0.604498	97.263968	-53.902575	65.400273
35617		0.312050	0.724629	0.109239	0.604652	97.221305	-53.912759	65.429041
35618		0.312112	0.724503	0.109086	0.604799	97.181490	-53.926590	65.451063
35619		0.312149	0.724405	0.108964	0.604919	97.150347	-53.938645	65.468990
35620		0.312163	0.724310	0.108859	0.605044	97.121069	-53.951156	65.488700
35621		0.312152	0.724246	0.108780	0.605141	97.101470	-53.962319	65.502938
35622		0.312073	0.724203	0.108801	0.605230	97.091238	-53.970173	65.522189
35623		0.312017	0.724172	0.108825	0.605291	97.084310	-53.974931	65.536225
35624		0.311974	0.724168	0.108849	0.605313	97.084727	-53.977032	65.541726
35625		0.311956	0.724151	0.108886	0.605336	97.081389	-53.976442	65.549804
35626		0.311895	0.724123	0.108951	0.605390	97.076352	-53.978015	65.565784
35627		0.311952	0.724098	0.108934	0.605394	97.068095	-53.975369	65.567552
35628		0.311991	0.724108	0.108902	0.605367	97.069398	-53.973912	65.560018
35629		0.311993	0.724115	0.108883	0.605362	97.070644	-53.975080	65.557083
35630		0.312006	0.724134	0.108844	0.605339	97.074578	-53.976215	65.548716
35631		0.312004	0.724156	0.108824	0.605317	97.080122	-53.976987	65.541575
35632		0.312052	0.724178	0.108777	0.605274	97.084247	-53.975432	65.529199
35633		0.312070	0.724190	0.108787	0.605249	97.087370	-53.972252	65.525284
35634		0.312053	0.724205	0.108812	0.605236	97.092495	-53.970927	65.523711
35635		0.311968	0.724247	0.108920	0.605210	97.108552	-53.967491	65.524148
35636		0.311794	0.724287	0.109084	0.605222	97.126929	-53.967753	65.534844
35637		0.311721	0.724336	0.109153	0.605189	97.143471	-53.966121	65.530431
35638		0.311724	0.724362	0.109156	0.605155	97.150717	-53.964174	65.523137
35639		0.311766	0.724352	0.109063	0.605162	97.144738	-53.968827	65.517657
35640		0.311747	0.724333	0.109008	0.605205	97.138288	-53.976272	65.521423
35641		0.311856	0.724313	0.108853	0.605200	97.126740	-53.980417	65.510489
35642		0.311887	0.724324	0.108745	0.605191	97.126088	-53.986199	65.499355
35643		0.311911	0.724338	0.108680	0.605173	97.127919	-53.988891	65.489971
35644		0.311946	0.724377	0.108614	0.605121	97.136138	-53.989329	65.473128
35645		0.311890	0.724395	0.108648	0.605122	97.143043	-53.990727	65.474060
35646		0.311825	0.724409	0.108696	0.605129	97.149272	-53.991914	65.477593
35647		0.311758	0.724419	0.108724	0.605146	97.153974	-53.995292	65.481185
35648		0.311756	0.724421	0.108655	0.605158	97.152667	-54.001377	65.477131
35649		0.311755	0.724415	0.108592	0.605177	97.149111	-54.007203	65.475599
35650		0.311788	0.724411	0.108472	0.605186	97.144151	-54.014603	65.467729
35651		0.311856	0.724393	0.108310	0.605202	97.133604	-54.023072	65.458903
35652		0.311904	0.724347	0.108189	0.605254	97.116802	-54.031396	65.461469
35653		0.312001	0.724327	0.108095	0.605245	97.107158	-54.031417	65.454694
35654		0.311977	0.724318	0.108087	0.605269	97.104656	-54.034749	65.458712
35655		0.311933	0.724344	0.108120	0.605256	97.113490	-54.034795	65.456608
35656		0.311912	0.724378	0.108137	0.605222	97.123807	-54.033526	65.449502
35657		0.311879	0.724391	0.108171	0.605218	97.128703	-54.033058	65.450387
35658		0.311921	0.724395	0.108121	0.605200	97.127757	-54.033187	65.443303
35659		0.311993	0.724361	0.108082	0.605210	97.116262	-54.031495	65.445152
35660		0.312088	0.724335	0.108008	0.605206	97.105511	-54.030333	65.441304
35661		0.312168	0.724304	0.107984	0.605206	97.094949	-54.026467	65.442668
35662		0.312196	0.724284	0.108014	0.605209	97.089910	-54.022150	65.447698
35663		0.312207	0.724265	0.108112	0.605209	97.087197	-54.013742	65.457447
35664		0.312231	0.724282	0.108211	0.605160	97.094145	-54.002129	65.456437
35665		0.312199	0.724295	0.108374	0.605132	97.102678	-53.990463	65.464149
35666		0.312159	0.724306	0.108536	0.605109	97.111060	-53.979589	65.472544
35667		0.312187	0.724313	0.108638	0.605069	97.115208	-53.967895	65.474217
35668		0.312208	0.724312	0.108707	0.605046	97.116657	-53.959975	65.476508
35669		0.312305	0.724307	0.108702	0.605003	97.113533	-53.951561	65.470517
35670		0.312397	0.724301	0.108694	0.604964	97.110173	-53.943866	65.464855
35671		0.312463	0.724306	0.108705	0.604922	97.110813	-53.936529	65.459058
35672		0.312443	0.724319	0.108813	0.604898	97.117574	-53.928458	65.462902
35673		0.312445	0.724326	0.108938	0.604866	97.123019	-53.917175	65.467543
35674		0.312475	0.724358	0.109031	0.604795	97.133938	-53.904645	65.461433
35675		0.312467	0.724363	0.109164	0.604769	97.139296	-53.893645	65.467666
35676		0.312427	0.724377	0.109290	0.604751	97.147229	-53.885865	65.473738
35677		0.312427	0.724377	0.109386	0.604733	97.149985	-53.877543	65.478719
35678		0.312373	0.724405	0.109484	0.604710	97.161225	-53.872754	65.480350
35679		0.312410	0.724427	0.109531	0.604656	97.168008	-53.864170	65.474073
35680		0.312451	0.724455	0.109558	0.604596	97.175836	-53.856510	65.464657
35681		0.312462	0.724477	0.109606	0.604555	97.183076	-53.850226	65.460232
35682		0.312652	0.724488	0.109484	0.604466	97.179496	-53.842234	65.436575
35683		0.312687	0.724475	0.109489	0.604462	97.175662	-53.839139	65.437665
35684		0.312705	0.724447	0.109496	0.604486	97.167801	-53.838375	65.444598
35685		0.312743	0.724418	0.109480	0.604503	97.158845	-53.837570	65.448762
35686		0.312707	0.724409	0.109528	0.604524	97.158194	-53.837355	65.456652
35687		0.312645	0.724417	0.109601	0.604534	97.163395	-53.836474	65.463050
35688		0.312564	0.724425	0.109688	0.604551	97.169351	-53.836268	65.471601
35689		0.312484	0.724456	0.109774	0.604538	97.181753	-53.834682	65.473396
35690		0.312410	0.724489	0.109878	0.604519	97.194796	-53.831035	65.475588
35691		0.312374	0.724524	0.109948	0.604483	97.206884	-53.826588	65.472376
35692		0.312358	0.724563	0.110002	0.604434	97.219469	-53.821475	65.465562
35693		0.312323	0.724597	0.110049	0.604403	97.230711	-53.818918	65.461242
35694		0.312290	0.724618	0.110100	0.604385	97.238593	-53.816553	65.460527
35695		0.312260	0.724622	0.110173	0.604383	97.242128	-53.812904	65.465680
35696		0.312252	0.724632	0.110202	0.604369	97.245892	-53.810527	65.464954
35697		0.312168	0.724632	0.110322	0.604391	97.250492	-53.808134	65.477821
35698		0.312020	0.724628	0.110454	0.604448	97.255486	-53.810834	65.497130
35699		0.311953	0.724617	0.110514	0.604485	97.255476	-53.812535	65.508197
35700		0.311960	0.724591	0.110517	0.604512	97.248298	-53.812959	65.515056
35701		0.311939	0.724562	0.110525	0.604556	97.240769	-53.815779	65.525221
35702		0.311972	0.724551	0.110506	0.604556	97.236599	-53.814851	65.524784
35703		0.311969	0.724546	0.110503	0.604564	97.235326	-53.815642	65.526173
35704		0.311865	0.724545	0.110604	0.604601	97.239497	-53.816802	65.539730
35705		0.311780	0.724586	0.110697	0.604578	97.254875	-53.814638	65.539550
35706		0.311653	0.724642	0.110815	0.604555	97.275547	-53.813613	65.539967
35707		0.311543	0.724683	0.110900	0.604547	97.291103	-53.814380	65.541269
35708		0.311506	0.724724	0.110912	0.604514	97.303395	-53.814777	65.533216
35709		0.311439	0.724763	0.110974	0.604491	97.316820	-53.813746	65.530925
35710		0.311333	0.724775	0.111044	0.604518	97.324072	-53.816989	65.538988
35711		0.311279	0.724799	0.111078	0.604511	97.332472	-53.817965	65.538169
35712		0.311171	0.724829	0.111138	0.604519	97.344193	-53.821373	65.541140
35713		0.311082	0.724873	0.111178	0.604506	97.358788	-53.824097	65.537784
35714		0.310894	0.724909	0.111281	0.604539	97.374859	-53.830946	65.547104
35715		0.310779	0.724975	0.111319	0.604513	97.395731	-53.835135	65.539627
35716		0.310538	0.725032	0.111461	0.604542	97.419550	-53.842572	65.549219
35717		0.310434	0.725126	0.111481	0.604480	97.447589	-53.845830	65.532012
35718		0.310328	0.725192	0.111461	0.604458	97.467161	-53.854108	65.520240
35719		0.310273	0.725251	0.111422	0.604422	97.483167	-53.859511	65.505899
35720		0.310099	0.725287	0.111466	0.604460	97.497303	-53.870306	65.511034
35721		0.310048	0.725330	0.111398	0.604448	97.507946	-53.878630	65.499360
35722		0.309968	0.725369	0.111357	0.604449	97.519056	-53.887689	65.492097
35723		0.309904	0.725405	0.111337	0.604442	97.529450	-53.893588	65.485686
35724		0.309800	0.725419	0.111361	0.604476	97.535523	-53.900651	65.491011
35725		0.309714	0.725453	0.111424	0.604467	97.548214	-53.901454	65.491172
35726		0.309597	0.725480	0.111490	0.604482	97.559671	-53.905381	65.495751
35727		0.309534	0.725509	0.111546	0.604469	97.570073	-53.904953	65.495494
35728		0.309500	0.725519	0.111557	0.604472	97.573817	-53.906701	65.495705
35729		0.309539	0.725511	0.111515	0.604469	97.569886	-53.906971	65.492743
35730		0.309540	0.725493	0.111492	0.604495	97.564279	-53.909922	65.496447
35731		0.309588	0.725488	0.111443	0.604486	97.560432	-53.909909	65.491897
35732		0.309638	0.725457	0.111391	0.604506	97.549760	-53.911224	65.493813
35733		0.309635	0.725452	0.111373	0.604517	97.547937	-53.913299	65.494461
35734		0.309619	0.725439	0.111412	0.604534	97.545776	-53.912157	65.501314
35735		0.309580	0.725420	0.111495	0.604562	97.543338	-53.909669	65.514105
35736		0.309526	0.725411	0.111623	0.604577	97.545488	-53.904139	65.527449
35737		0.309510	0.725392	0.111743	0.604585	97.543953	-53.896202	65.540283
35738		0.309511	0.725385	0.111846	0.604574	97.544882	-53.887701	65.547690
35739		0.309549	0.725371	0.111926	0.604557	97.542597	-53.877869	65.553150
35740		0.309614	0.725377	0.111961	0.604510	97.544275	-53.868517	65.548441
35741		0.309657	0.725395	0.111993	0.604460	97.549253	-53.860740	65.542074
35742		0.309743	0.725408	0.112021	0.604396	97.552088	-53.849552	65.533730
35743		0.309824	0.725432	0.112029	0.604323	97.557668	-53.840009	65.521390
35744		0.309774	0.725451	0.112212	0.604293	97.568774	-53.827945	65.529850
35745		0.309845	0.725481	0.112288	0.604206	97.577972	-53.813214	65.520358
35746		0.309861	0.725506	0.112446	0.604138	97.589118	-53.796669	65.520624
35747		0.309874	0.725527	0.112615	0.604075	97.599421	-53.779870	65.522965
35748		0.309799	0.725557	0.112805	0.604043	97.614207	-53.768969	65.530478
35749		0.309858	0.725558	0.112906	0.603991	97.616492	-53.754555	65.531118
35750		0.309958	0.725554	0.112938	0.603939	97.614666	-53.742617	65.526489
35751		0.310106	0.725555	0.112932	0.603863	97.612074	-53.729196	65.515105
35752		0.310249	0.725567	0.112918	0.603777	97.612591	-53.716263	65.500487
35753		0.310392	0.725599	0.112917	0.603667	97.618747	-53.701401	65.481199
35754		0.310521	0.725657	0.112937	0.603527	97.633003	-53.684456	65.456767
35755		0.310582	0.725733	0.113016	0.603388	97.655092	-53.667874	65.435329
35756		0.310559	0.725814	0.113128	0.603282	97.680758	-53.656150	65.420746
35757		0.310617	0.725899	0.113191	0.603138	97.704969	-53.640851	65.396236
35758		0.310611	0.725944	0.113296	0.603068	97.720168	-53.630032	65.390096
35759		0.310655	0.726016	0.113353	0.602948	97.740669	-53.617155	65.370007
35760		0.310569	0.726081	0.113523	0.602882	97.764755	-53.607236	65.367604
35761		0.310610	0.726141	0.113566	0.602781	97.781638	-53.596497	65.350340
35762		0.310662	0.726202	0.113572	0.602678	97.797735	-53.587781	65.329881
35763		0.310731	0.726261	0.113562	0.602574	97.812226	-53.579143	65.308136
35764		0.310787	0.726328	0.113526	0.602470	97.828685	-53.573310	65.283492
35765		0.310794	0.726380	0.113526	0.602405	97.842566	-53.569997	65.268741
35766		0.310754	0.726448	0.113524	0.602343	97.861946	-53.570292	65.252762
35767		0.310772	0.726500	0.113478	0.602280	97.874572	-53.569834	65.234506
35768		0.310752	0.726543	0.113436	0.602247	97.885345	-53.573034	65.222034
35769		0.310829	0.726562	0.113331	0.602203	97.886392	-53.573842	65.205328
35770		0.310860	0.726571	0.113257	0.602190	97.886299	-53.576906	65.196530
35771		0.310922	0.726578	0.113176	0.602165	97.884756	-53.577634	65.185728
35772		0.310919	0.726573	0.113104	0.602186	97.881409	-53.584349	65.183492
35773		0.310960	0.726565	0.113033	0.602189	97.876414	-53.587170	65.179011
35774		0.310985	0.726569	0.112957	0.602184	97.875195	-53.591058	65.171662
35775		0.311057	0.726550	0.112856	0.602189	97.865925	-53.594073	65.166186
35776		0.311192	0.726545	0.112687	0.602157	97.857310	-53.596152	65.148685
35777		0.311263	0.726526	0.112594	0.602161	97.848302	-53.598536	65.143597
35778		0.311297	0.726518	0.112524	0.602167	97.843551	-53.601810	65.139641
35779		0.311397	0.726510	0.112429	0.602142	97.837069	-53.601009	65.129210
35780		0.311409	0.726496	0.112386	0.602161	97.831749	-53.604305	65.129975
35781		0.311499	0.726508	0.112304	0.602115	97.831201	-53.602299	65.115614
35782		0.311625	0.726506	0.112190	0.602074	97.825277	-53.600381	65.100717
35783		0.311720	0.726508	0.112086	0.602041	97.821220	-53.600243	65.087561
35784		0.311830	0.726507	0.111981	0.602005	97.816062	-53.599030	65.074069
35785		0.311939	0.726501	0.111907	0.601969	97.810685	-53.595435	65.063626
35786		0.311956	0.726480	0.111906	0.601986	97.804603	-53.594977	65.068090
35787		0.312034	0.726464	0.111865	0.601972	97.797759	-53.592052	65.064538
35788		0.312066	0.726460	0.111858	0.601962	97.795915	-53.589851	65.062929
35789		0.312131	0.726417	0.111858	0.601981	97.782800	-53.586000	65.070162
35790		0.312174	0.726412	0.111884	0.601960	97.781501	-53.580002	65.069731
35791		0.312204	0.726395	0.111935	0.601955	97.777689	-53.573641	65.074980
35792		0.312166	0.726374	0.112071	0.601974	97.776540	-53.566498	65.090830
35793		0.312237	0.726355	0.112137	0.601948	97.771888	-53.555198	65.094447
35794		0.312314	0.726340	0.112186	0.601917	97.767899	-53.544439	65.095535
35795		0.312413	0.726320	0.112191	0.601890	97.760609	-53.535885	65.094269
35796		0.312586	0.726274	0.112070	0.601877	97.741908	-53.532385	65.087489
35797		0.312729	0.726201	0.111980	0.601908	97.716815	-53.530513	65.092351
35798		0.312798	0.726087	0.111923	0.602019	97.683177	-53.534891	65.115283
35799		0.312894	0.725978	0.111868	0.602112	97.650215	-53.536364	65.135304
35800		0.312930	0.725880	0.111897	0.602206	97.623592	-53.535582	65.161306
35801		0.312875	0.725801	0.112062	0.602300	97.607516	-53.530759	65.196190
35802		0.312692	0.725772	0.112396	0.602367	97.612076	-53.520744	65.235694
35803		0.312479	0.725753	0.112778	0.602429	97.621304	-53.508821	65.277224
35804		0.312324	0.725753	0.113078	0.602452	97.632558	-53.497391	65.304579
35805		0.312254	0.725710	0.113285	0.602503	97.627695	-53.488436	65.332958
35806		0.312321	0.725624	0.113265	0.602575	97.602558	-53.488304	65.350512
35807		0.312479	0.725514	0.113140	0.602648	97.566561	-53.489900	65.362222
35808		0.312572	0.725380	0.113034	0.602782	97.525253	-53.497428	65.386749
35809		0.312712	0.725294	0.112915	0.602835	97.496080	-53.498926	65.393596
35810		0.312790	0.725255	0.112867	0.602851	97.482731	-53.497773	65.396053
35811		0.312757	0.725252	0.112963	0.602853	97.485458	-53.492717	65.404260
35812		0.312748	0.725262	0.113057	0.602828	97.490917	-53.484920	65.407248
35813		0.312702	0.725253	0.113177	0.602840	97.492586	-53.479326	65.419572
35814		0.312681	0.725207	0.113187	0.602904	97.480816	-53.482849	65.434212
35815		0.312784	0.725115	0.113114	0.602976	97.451901	-53.484203	65.448126
35816		0.312883	0.725007	0.113000	0.603075	97.417516	-53.490305	65.464372
35817		0.312985	0.724908	0.112906	0.603159	97.386256	-53.493982	65.478931
35818		0.313020	0.724820	0.112882	0.603251	97.360905	-53.497290	65.499275
35819		0.313053	0.724760	0.112929	0.603298	97.345387	-53.493232	65.515887
35820		0.313066	0.724763	0.113014	0.603271	97.348512	-53.484480	65.518505
35821		0.313036	0.724780	0.113169	0.603237	97.357973	-53.473067	65.524422
35822		0.312998	0.724832	0.113351	0.603161	97.377934	-53.458187	65.522777
35823		0.313009	0.724880	0.113411	0.603085	97.392774	-53.449422	65.511688
35824		0.313162	0.724901	0.113328	0.602997	97.393517	-53.441167	65.490221
35825		0.313278	0.724898	0.113255	0.602954	97.388514	-53.436697	65.478551
35826		0.313410	0.724893	0.113153	0.602910	97.382054	-53.433296	65.464721
35827		0.313509	0.724865	0.113105	0.602902	97.371439	-53.429597	65.462475
35828		0.313560	0.724826	0.113142	0.602915	97.361048	-53.423633	65.471422
35829		0.313573	0.724817	0.113253	0.602897	97.361802	-53.413167	65.478515
35830		0.313507	0.724830	0.113473	0.602876	97.372551	-53.399850	65.491799
35831		0.313419	0.724858	0.113703	0.602844	97.388364	-53.386753	65.502856
35832		0.313372	0.724899	0.113912	0.602780	97.406292	-53.371001	65.506132
35833		0.313347	0.724905	0.114060	0.602757	97.412750	-53.360188	65.514052
35834		0.313404	0.724915	0.114077	0.602713	97.414940	-53.352909	65.508075
35835		0.313480	0.724893	0.114021	0.602710	97.406097	-53.351692	65.505472
35836		0.313537	0.724833	0.113960	0.602764	97.387025	-53.354642	65.514513
35837		0.313629	0.724781	0.113892	0.602792	97.369564	-53.354583	65.518169
35838		0.313609	0.724727	0.113911	0.602864	97.355615	-53.357630	65.535702
35839		0.313544	0.724707	0.114002	0.602904	97.354033	-53.356806	65.550644
35840		0.313365	0.724700	0.114203	0.602968	97.360771	-53.356681	65.576668
35841		0.313243	0.724692	0.114362	0.603010	97.365288	-53.354807	65.596355
35842		0.313109	0.724686	0.114497	0.603061	97.369950	-53.356106	65.614929
35843		0.313051	0.724678	0.114549	0.603092	97.370050	-53.357565	65.624438
35844		0.312950	0.724675	0.114596	0.603139	97.372373	-53.363107	65.635230
35845		0.312923	0.724676	0.114571	0.603156	97.372326	-53.367704	65.635564
35846		0.312919	0.724706	0.114530	0.603130	97.379298	-53.370177	65.625520
35847		0.312894	0.724706	0.114482	0.603152	97.378450	-53.376664	65.624704
35848		0.312906	0.724700	0.114398	0.603170	97.373950	-53.383149	65.621275
35849		0.312869	0.724693	0.114373	0.603201	97.372047	-53.389091	65.624571
35850		0.312802	0.724694	0.114364	0.603236	97.373261	-53.396109	65.628568
35851		0.312711	0.724711	0.114421	0.603252	97.381024	-53.398867	65.633837
35852		0.312537	0.724733	0.114529	0.603295	97.393011	-53.404764	65.646432
35853		0.312451	0.724767	0.114593	0.603287	97.405595	-53.405586	65.646777
35854		0.312439	0.724838	0.114601	0.603207	97.425161	-53.402417	65.628809
35855		0.312353	0.724893	0.114647	0.603176	97.442936	-53.403660	65.622513
35856		0.312257	0.724978	0.114686	0.603117	97.468768	-53.404987	65.608361
35857		0.312195	0.725047	0.114685	0.603065	97.488658	-53.407312	65.593834
35858		0.312163	0.725102	0.114646	0.603024	97.502848	-53.410850	65.579239
35859		0.312164	0.725123	0.114573	0.603012	97.506453	-53.416095	65.569553
35860		0.312186	0.725123	0.114466	0.603020	97.503151	-53.423214	65.562108
35861		0.312180	0.725127	0.114395	0.603033	97.502203	-53.429775	65.557728
